=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.19 15:57:35 =~=~=~=~=~=~=~=~=~=~=~=
102630,1006
102680,1023
102731,1023
102781,1023
102833,1023
102883,1023
102934,1023
102984,1023
103034,1023
103086,1023
103136,1023
103187,1023
103237,1022
103288,978
103339,946
103389,940
103440,939
103490,938
103541,939
103591,938
103642,940
103693,939
103743,943
103794,945
103844,949
103895,952
103946,986
103996,1023
104047,1023
104097,1023
104148,1023
104199,1023
104249,1023
104300,1023
104350,1023
104401,1023
104452,1023
104503,1023
104553,1023
104604,1004
104654,964
104705,942
104756,939
104806,938
104857,937
104907,938
104957,938
105009,939
105059,941
105110,944
105160,947
105210,951
105262,963
105312,1003
105363,1023
105413,1023
105463,1023
105515,1023
105565,1023
105616,1023
105666,1023
105717,1023
105767,1023
105819,1023
105869,1023
105919,1023
105970,988
106020,947
106072,940
106122,937
106172,940
106223,939
106273,936
106324,938
106375,938
106425,943
106476,945
106526,947
106577,953
106628,981
106678,1021
106729,1023
106779,1023
106830,1023
106881,1023
106932,1023
106982,1023
107033,1023
107083,1023
107133,1023
107185,1023
107235,1023
107286,1010
107336,966
107387,941
107438,939
107488,938
107539,937
107589,938
107640,938
107691,940
107741,939
107792,945
107842,946
107893,949
107943,959
107994,1000
108045,1023
108095,1023
108146,1023
108196,1023
108248,1023
108298,1023
108349,1023
108399,1023
108449,1023
108500,1023
108551,1023
108602,1023
108652,986
108703,951
108753,940
108804,938
108855,939
108905,938
108956,938
109006,938
109057,939
109108,943
109158,946
109209,948
109259,951
109309,980
109361,1018
109411,1023
109462,1023
109512,1023
109563,1023
109614,1023
109665,1023
109715,1023
109765,1023
109816,1023
109867,1023
109918,1023
109968,1014
110019,972
110069,943
110119,937
110171,938
110221,938
110272,933
110322,937
110372,940
110424,940
110474,944
110525,946
110575,950
110625,955
110676,994
110727,1023
110778,1023
110828,1023
110879,1023
110929,1023
110980,1023
111031,1023
111081,1023
111132,1023
111182,1023
111234,1023
111284,1023
111335,996
111385,961
111435,941
111486,938
111537,939
111588,937
111638,939
111688,938
111739,940
111790,941
111840,947
111891,947
111941,950
111992,964
112043,1004
112094,1023
112144,1023
112194,1023
112245,1023
112295,1023
112347,1023
112397,1023
112448,1023
112498,1023
112549,1023
112600,1023
112650,1023
112701,984
112751,948
112802,939
112852,937
112903,938
112954,938
113004,937
113055,939
113105,939
113156,943
113207,943
113257,947
113308,952
113358,980
113409,1019
113460,1023
113510,1023
113561,1023
113611,1023
113662,1023
113713,1023
113764,1023
113814,1023
113864,1023
113915,1023
113966,1023
114017,1013
114067,971
114118,941
114168,941
114219,937
114270,939
114320,939
114371,936
114421,940
114471,940
114523,944
114573,948
114624,949
114674,956
114724,993
114776,1023
114826,1023
114877,1023
114927,1023
114978,1023
115028,1023
115079,1023
115130,1023
115180,1023
115231,1023
115281,1023
115333,1023
115383,1001
115434,961
115484,941
115534,940
115586,938
115636,938
115687,937
115737,935
115787,938
115838,941
115889,943
115940,946
115990,949
116040,963
116091,1002
116142,1023
116193,1023
116243,1023
116294,1023
116344,1023
116395,1023
116446,1023
116496,1023
116547,1023
116597,1023
116648,1023
116699,1023
116750,985
116800,951
116850,939
116901,938
116952,939
117003,938
117053,937
117103,935
117154,940
117204,941
117255,945
117306,947
117356,951
117407,974
117457,1013
117509,1023
117559,1023
117609,1023
117660,1023
117710,1023
117762,1023
117812,1023
117863,1023
117913,1023
117964,1023
118014,1023
118065,1019
118116,978
118166,945
118217,938
118267,938
118318,938
118369,938
118419,939
118470,937
118520,939
118571,943
118622,945
118672,949
118723,952
118773,986
118823,1023
118875,1023
118925,1023
118976,1023
119026,1023
119077,1023
119128,1023
119179,1023
119229,1023
119279,1023
119330,1023
119380,1023
119432,1007
119482,966
119533,941
119583,938
119633,938
119685,939
119735,937
119786,940
119836,939
119886,940
119938,943
119988,946
120039,949
120089,958
120139,997
120190,1023
120241,1023
120292,1023
120342,1023
120393,1023
120443,1023
120494,1023
120545,1023
120595,1023
120646,1023
120696,1023
120748,1023
120798,996
120849,958
120899,940
120949,936
121000,938
121051,937
121102,937
121152,938
121202,937
121253,942
121304,945
121354,948
121405,950
121455,965
121506,1003
121556,1023
121608,1023
121658,1023
121708,1023
121759,1023
121809,1023
121861,1023
121911,1023
121962,1023
122012,1023
122063,1023
122114,1023
122164,985
122215,950
122265,939
122316,937
122366,939
122417,939
122468,939
122518,939
122569,936
122619,942
122670,947
122721,949
122771,954
122822,975
122872,1013
122923,1023
122974,1023
123024,1023
123075,1023
123125,1023
123176,1023
123227,1023
123278,1023
123328,1023
123379,1023
123429,1023
123480,1018
123531,975
123581,945
123632,938
123682,934
123732,939
123784,939
123834,940
123885,940
123935,939
123985,943
124037,946
124087,948
124138,953
124188,984
124238,1023
124290,1023
124340,1023
124391,1023
124441,1023
124492,1023
124542,1023
124594,1023
124644,1023
124694,1023
124745,1023
124795,1023
124847,1009
124897,969
124948,942
124998,938
125048,938
125100,939
125150,940
125201,939
125251,939
125301,939
125352,943
125403,946
125454,949
125504,956
125554,989
