=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.16 18:34:02 =~=~=~=~=~=~=~=~=~=~=~=
97218,902
7,871
190848,872
42,865
190393,865
190443,865
190494,866
190544,867
190595,868
190646,869
190696,870
190747,871
190797,871
190848,872
timestamp,emg
0,951
50,979
100,1006
150,1023
201,1023
251,1023
302,1023
353,1023
403,1023
453,1023
504,1023
555,1023
605,1017
655,1011
706,1008
756,1002
806,1000
858,976
908,953
958,943
1008,944
1059,941
1110,947
1160,955
1211,949
1261,954
1311,952
1362,950
1413,953
1463,970
1514,965
1564,963
1614,971
1665,1018
1716,1023
1766,1023
1817,1023
1867,1023
1917,1023
1969,1023
2019,1023
2069,1023
2120,1020
2170,1023
2221,1023
2272,1023
2322,988
2372,968
2423,951
2473,948
2524,960
2575,996
2625,1023
2675,1023
2726,1023
2777,1023
2827,1023
2878,1023
2928,1023
2979,1023
3030,1022
3080,991
3131,943
3181,944
3231,945
3281,945
3333,950
3383,957
3433,1017
3484,1023
3534,1023
3586,1023
3636,1023
3686,1023
3737,1023
3787,1023
3837,977
3889,944
3939,943
3989,950
4040,955
4090,953
4141,955
4191,954
4242,953
4292,953
4342,947
4393,947
4444,947
4494,946
4545,947
4595,945
4645,947
4697,946
4747,949
4797,948
4847,948
4898,948
4948,949
4999,950
5050,950
5100,953
5150,953
5201,957
5252,957
5302,957
5353,957
5403,957
5453,957
5504,957
5555,956
5605,955
5655,957
5706,956
5756,955
5807,954
5858,953
5908,950
5958,946
6009,945
6060,944
6110,941
6160,937
6211,939
6261,939
6311,938
6363,941
6413,939
6463,941
6514,939
6564,940
6615,942
6666,943
6716,945
6766,946
6816,949
6867,950
6918,957
6968,959
7019,955
7069,945
7119,946
7171,949
7221,948
7271,951
7322,948
7372,946
7422,946
7473,946
7524,948
7574,945
7624,939
7675,936
7726,937
7776,933
7827,932
7877,932
7927,931
7979,933
8029,935
8079,933
8129,934
8180,938
8230,938
8281,959
8332,1023
8382,1023
8432,1023
8483,1023
8534,1016
8584,969
8635,954
8685,952
8735,951
8786,952
8837,956
8887,960
8938,962
8988,959
9038,954
9090,953
9140,951
9190,948
9240,947
9291,944
9341,944
9392,942
9443,944
9493,942
9543,939
9594,942
9645,941
9695,942
9746,941
9796,947
9846,953
9896,969
9948,978
9998,1000
10048,1023
10099,1023
10149,1023
10201,996
10251,955
10301,953
10352,954
10402,953
10452,953
10504,953
10554,953
10604,953
10655,951
10705,947
10757,944
10807,944
10857,941
10908,940
10958,940
11009,941
11060,942
11110,942
11160,941
11211,942
11261,944
11312,945
11363,946
11413,946
11463,949
11514,951
11565,951
11616,949
11666,948
11716,950
11767,950
11817,948
11868,949
11919,950
11969,950
12019,947
12070,948
12121,943
12171,940
12222,939
12272,937
12322,935
12374,933
12424,933
12475,932
12525,935
12575,934
12626,933
12677,934
12727,935
12778,937
12828,939
12878,942
12930,942
12980,944
13030,944
13081,945
13131,946
13181,946
13233,945
13283,944
13334,947
13384,946
13434,949
13486,945
13536,943
13586,940
13637,938
13687,935
13737,933
13789,933
13839,930
13889,930
13940,930
13990,931
14041,933
14092,931
14142,931
14193,934
14243,935
14294,938
14345,938
14395,941
14445,942
14496,943
14546,944
14597,945
14648,944
14698,944
14748,944
14799,945
14850,947
14900,946
14951,943
15001,941
15052,940
15102,936
15153,935
15204,933
15254,931
15304,931
15355,930
15406,929
15456,930
15507,932
15557,931
15607,929
15659,933
15709,936
15759,937
15810,939
15860,942
15911,943
15962,942
16012,944
16063,947
16113,944
16163,943
16215,943
16265,944
16315,945
16366,944
16416,943
16466,940
16518,942
16568,936
16618,935
16669,934
16719,932
16770,930
16821,930
16871,929
16922,929
16972,932
17022,930
17074,931
17124,931
17174,933
17225,935
17275,937
17326,940
17377,941
17427,942
17477,943
17528,943
17579,944
17629,945
17680,943
17730,943
17781,944
17831,942
17882,942
17933,941
17983,940
18033,938
18084,934
18135,933
18185,931
18236,932
18286,927
18336,928
18387,928
18438,929
18488,932
18539,931
18589,931
18640,931
18691,932
18741,935
18792,937
18842,939
18892,941
18944,942
18994,942
19044,943
19095,943
19145,944
19195,942
19247,942
19297,944
19347,945
19398,943
19448,942
19500,940
19550,939
19600,938
19651,936
19701,932
19751,930
19803,928
19853,928
19903,928
19954,928
20004,929
20055,929
20106,930
20156,931
20206,933
20257,936
20307,938
20359,939
20409,941
20459,941
20510,941
20560,941
20611,940
20662,940
20712,941
20762,941
20813,942
20864,942
20914,940
20965,937
21015,934
21065,932
21116,931
21167,926
21218,926
21268,926
21318,925
21369,924
21420,925
21470,927
21521,927
21571,927
21621,927
21672,930
21723,933
21773,936
21824,937
21874,936
21924,937
21976,938
22026,939
22077,938
22127,939
22177,938
22228,939
22279,939
22329,937
22380,936
22430,936
22480,935
22532,929
22582,927
22632,927
22683,928
22733,924
22784,924
22835,926
22885,925
22936,926
22986,928
23036,929
23088,928
23138,930
23188,931
23239,933
23289,935
23340,938
23391,938
23441,939
23491,940
23542,940
23592,940
23643,939
23694,941
23744,941
23795,940
23845,940
23896,936
23947,935
23997,936
24047,934
24098,930
24148,929
24199,930
24250,927
24300,928
24350,927
24401,927
24452,928
24502,930
24553,929
24603,930
24654,931
24705,931
24755,934
24806,936
24856,939
24906,938
24957,938
25008,941
25058,940
25109,939
25159,937
25209,941
25261,939
25311,943
25361,940
25412,939
25462,938
25513,935
25564,934
25614,930
25665,927
25715,926
25765,927
25817,925
25867,924
25917,926
25968,927
26018,928
26068,928
26120,928
26170,930
26220,933
26271,933
26321,935
26372,936
26423,938
26473,940
26524,939
26574,939
26625,939
26676,940
26726,937
26776,939
26827,939
26877,939
26928,939
26979,938
27029,936
27079,933
27130,931
27181,930
27231,926
27282,925
27332,925
27383,926
27433,925
27484,927
27535,928
27585,927
27635,927
27686,928
27737,930
27787,931
27838,934
27888,935
27938,939
27990,937
28040,938
28090,937
28141,935
28191,937
28242,935
28293,936
28343,936
28394,938
28444,935
28494,935
28546,932
28596,931
28646,928
28697,926
28747,925
28797,923
28849,922
28899,921
28949,923
29000,924
29050,925
29102,925
29152,925
29202,925
29253,927
29303,931
29353,931
29405,932
29455,934
29505,933
29556,931
29606,927
29657,928
29708,927
29758,928
29808,925
29859,925
29910,923
29961,922
30011,918
30061,917
30112,918
30162,917
30213,917
30264,916
30314,917
30364,918
30415,916
30466,918
30516,919
30567,920
30617,920
30668,919
30718,920
30769,920
30820,921
30870,923
30920,924
30971,925
31022,926
31072,924
31123,926
31173,925
31223,922
31275,923
31325,923
31375,924
31426,925
31476,926
31527,928
31578,924
31628,923
31679,920
31729,918
31779,918
31831,918
31881,917
31931,919
31982,919
32032,920
32082,922
32134,922
32184,921
32234,922
32285,922
32335,924
32387,924
32437,925
32487,926
32538,927
32588,925
32638,926
32690,927
32740,928
32790,921
32841,920
32891,920
32942,920
32993,923
33043,923
33093,923
33144,922
33195,919
33245,918
33296,920
33346,918
33397,917
33447,917
33498,918
33549,918
33599,918
33649,918
33700,920
33751,922
33801,919
33852,920
33902,922
33952,921
34003,925
34054,926
34104,924
34155,925
34205,925
34256,927
34307,923
34357,921
34408,920
34458,920
34508,920
34560,920
34610,920
34660,920
34711,918
34761,918
34811,916
34863,915
34913,916
34963,916
35014,915
35064,916
35116,918
35166,919
35216,919
35267,921
35317,920
35367,921
35419,922
35469,925
35519,923
35570,925
35620,926
35671,926
35722,927
35772,931
35822,932
35873,930
35923,935
35975,928
36025,929
36075,930
36126,926
36176,934
36227,931
36278,928
36328,924
36378,924
36429,926
36480,923
36530,923
36581,922
36631,921
36681,922
36732,923
36783,923
36834,924
36884,925
36934,924
36985,925
37036,928
37086,928
37137,930
37187,931
37237,933
37288,933
37339,933
37389,933
37440,930
37490,930
37540,930
37592,929
37642,930
37693,928
37743,928
37793,926
37844,924
37895,923
37945,922
37996,922
38046,920
38096,921
38148,920
38198,921
38248,920
38299,920
38349,922
38400,923
38451,924
38501,925
38552,927
38602,926
38652,929
38704,930
38754,930
38804,931
38855,932
38905,931
38956,933
39007,934
39057,927
39107,926
39158,927
39208,927
39259,928
39310,928
39360,925
39411,924
39461,925
39512,917
39563,916
39613,916
39663,915
39714,915
39764,915
39815,916
39866,914
39916,918
39966,915
40017,916
40068,916
40118,917
40169,918
40219,918
40270,919
40321,919
40371,922
40422,920
40472,916
40522,919
40573,918
40624,919
40674,919
40725,919
40775,919
40825,921
40877,920
40927,918
40977,919
41028,917
41078,916
41129,916
41180,918
41230,916
41281,917
41331,918
41381,917
41433,918
41483,920
41533,920
41584,919
41634,921
41684,920
41736,922
41786,922
41836,923
41887,922
41937,924
41989,927
42039,926
42089,927
42140,926
42190,925
42241,924
42292,923
42342,922
42392,921
42443,918
42493,920
42544,922
42595,918
42645,918
42695,917
42746,917
42797,918
42848,917
42898,917
42948,918
42999,919
43049,919
43100,920
43151,920
43201,920
43251,920
43302,921
43353,923
43403,924
43454,925
43504,923
43555,925
43606,924
43656,923
43707,922
43757,924
43807,924
43858,921
43909,922
43959,922
44010,923
44060,922
44110,920
44162,919
44212,918
44262,919
44313,918
44363,918
44414,918
44465,918
44515,919
44566,920
44616,920
44666,922
44718,922
44768,921
44818,921
44869,923
44919,923
44969,924
45021,925
45071,926
45121,926
45172,927
45222,926
45274,925
45324,925
45374,925
45425,922
45475,920
45526,921
45577,920
45627,923
45677,921
45728,919
45778,920
45829,919
45880,919
45930,916
45980,917
46031,917
46082,919
46133,919
46183,920
46233,921
46284,922
46334,921
46385,921
46436,920
46486,922
46536,925
46587,923
46638,924
46688,922
46739,924
46789,920
46839,918
46891,917
46941,913
46992,918
47042,915
47092,916
47143,922
47194,920
47244,922
47295,921
47345,921
47395,919
47447,917
47497,919
47547,918
47598,918
47648,919
47698,919
47750,920
47800,922
47851,920
47901,921
47951,921
48003,922
48053,922
48103,925
48154,925
48204,923
48254,926
48306,925
48356,924
48406,925
48457,922
48507,920
48558,920
48609,920
48659,919
48710,920
48760,919
48811,921
48862,920
48912,919
48962,917
49013,917
49063,918
49114,917
49165,920
49215,918
49265,918
49316,920
49367,920
